dataset,modelname,ablation,classifier,type,ari,nmi,accuracy,f1_macro,precision,recall
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,KMeans,0.3,0.1657454733210273,0.3537428706110022,,,,
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,LR,0.3,,,0.6159305993690851,0.5503736210586085,0.5777055766942333,0.5505559855521156
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,MLP,0.3,,,0.6435331230283912,0.6180608631321375,0.6548948412542213,0.6156430598555211
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,KMeans,0.5,0.15673523328828315,0.3295893611314288,,,,
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,LR,0.5,,,0.5788643533123028,0.5101120527803796,0.5208772266627173,0.516951754385965
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,MLP,0.5,,,0.6143533123028391,0.5298879287132954,0.5582635063722565,0.5339938080495357
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,KMeans,0.7,0.11443775432980087,0.270736526475194,,,,
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,LR,0.7,,,0.4810725552050473,0.413716840205533,0.4358611470890713,0.42329463364293085
refmet_embeddings,sentence-transformers/all-mpnet-base-v2,occlusion,MLP,0.7,,,0.5047318611987381,0.44401083505131406,0.4600191704038436,0.45194272445820427
refmet_embeddings,gpt2,occlusion,KMeans,0.1,0.05064946496604178,0.1698919426713297,,,,
refmet_embeddings,gpt2,occlusion,LR,0.1,,,0.7058359621451105,0.6787549261292728,0.7126985555226268,0.6826057791537669
refmet_embeddings,gpt2,occlusion,MLP,0.1,,,0.7397476340694006,0.6623402680751248,0.6759033982175514,0.6675554695562437
refmet_embeddings,gpt2,occlusion,KMeans,0.3,0.040614851249371864,0.1482243394088185,,,,
refmet_embeddings,gpt2,occlusion,LR,0.3,,,0.6805993690851735,0.6169664127542728,0.6852657274501676,0.6079353715170279
refmet_embeddings,gpt2,occlusion,MLP,0.3,,,0.667192429022082,0.5859551558994867,0.6565635776104234,0.5773916408668731
refmet_embeddings,gpt2,occlusion,KMeans,0.5,0.03488605117304306,0.13160635832470494,,,,
refmet_embeddings,gpt2,occlusion,LR,0.5,,,0.6033123028391167,0.5248583763766089,0.5616071989187237,0.5211590557275542
refmet_embeddings,gpt2,occlusion,MLP,0.5,,,0.6072555205047319,0.5095373901946416,0.5627593473707851,0.5132094943240454
refmet_embeddings,gpt2,occlusion,KMeans,0.7,0.032738509030379254,0.1280815392196568,,,,
refmet_embeddings,gpt2,occlusion,LR,0.7,,,0.5118296529968455,0.43468110160202816,0.5037708225920976,0.4401780185758515
refmet_embeddings,gpt2,occlusion,MLP,0.7,,,0.5244479495268138,0.4539375801565977,0.5265431933085876,0.45673761609907115
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,KMeans,0.1,0.27650555277316796,0.45538979344874203,,,,
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,LR,0.1,,,0.6774447949526814,0.6472870722475229,0.711980991524577,0.6322929566563468
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,MLP,0.1,,,0.7310725552050473,0.71331985097179,0.7573709389386905,0.6995485036119711
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,KMeans,0.3,0.23775891193042242,0.423060227160064,,,,
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,LR,0.3,,,0.6332807570977917,0.5522652384668578,0.5586012736198576,0.5616498968008256
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,MLP,0.3,,,0.667192429022082,0.6344872667112562,0.6961531330933596,0.6219317595459237
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,KMeans,0.5,0.17013996151899113,0.3490277468586573,,,,
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,LR,0.5,,,0.5496845425867508,0.5020689569091694,0.5110310525877366,0.5080179308565531
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,MLP,0.5,,,0.5780757097791798,0.5230192127127451,0.532169221823315,0.52609326625387
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,KMeans,0.7,0.1398987321612786,0.29132853222687344,,,,
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,LR,0.7,,,0.4676656151419558,0.3913691435710741,0.39946217983767424,0.40100877192982454
refmet_embeddings,sentence-transformers/all-MiniLM-L6-v2,occlusion,MLP,0.7,,,0.4944794952681388,0.42078505783455383,0.4236091916288557,0.4280263157894737
